,objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
611,321979,False,86.11.355,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_355.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_355.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-732.jpg'],,Ancient Near Eastern Art,Cuneiform tablet,"Brick with inscription of Nebuchadnezzar II recording his work on Ezida, the temple of the god Nabu at Borsippa",Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 604–562 B.C.,-604,-562,Clay,1.25 x 4.25 in. (3.18 x 10.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.18, 'Width': 10.8}}]","Purchase, 1886",,,,,,Mesopotamia,Borsippa (?),,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321979,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
612,321960,False,86.11.336,1886,True,https://images.metmuseum.org/CRDImages/an/original/ME86_11_336.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME86_11_336.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-342.jpg'],,Ancient Near Eastern Art,Clay ball,Inscribed clay ball,,,,,,,,,,,,,,,,,,ca. late 1st millennium B.C.,-1000,-1,Clay,1 3/8 in. (3.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 3.5, 'Height': 3.5, 'Width': 3.5}}]","Purchase, 1886",,,,,,Mesopotamia,,,,,,,,,2021-08-20T04:36:13.79Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321960,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,402
613,322593,False,31.72.1,1931,True,https://images.metmuseum.org/CRDImages/an/original/DP355707.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355707.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,92 1/2 x 61 1/2 x 2 1/8 in. (235 x 156.2 x 5.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.4, 'Height': 234.95, 'Width': 156.21}}]","Gift of John D. Rockefeller Jr., 1931",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322593,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Trees', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132410', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10884'}]",,True,401
614,322594,False,31.72.2,1931,True,https://images.metmuseum.org/CRDImages/an/original/DP355695.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355695.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,92 x 66 x 2 1/2 in. (233.7 x 167.6 x 6.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.35, 'Height': 233.68, 'Width': 167.64034}}]","Gift of John D. Rockefeller Jr., 1931",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322594,"[{'term': 'Pomegranates', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379961', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q13222088'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,401
615,322595,False,31.72.3,1931,True,https://images.metmuseum.org/CRDImages/an/original/DP355696.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355696.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,90 1/2 x 73 5/8 x 2 1/4 in. (229.9 x 187 x 5.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.7, 'Height': 229.87, 'Width': 186.99}}]","Gift of John D. Rockefeller Jr., 1931",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322595,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Trees', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132410', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10884'}]",,True,401
616,322615,False,32.143.8,1932,True,https://images.metmuseum.org/CRDImages/an/original/DP355697.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355697.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,93 x 83 x 60 in. (236.2 x 210.8 x 152.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 152.4003, 'Height': 236.22, 'Width': 210.82}}]","Gift of John D. Rockefeller Jr., 1932",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322615,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,401
617,322613,False,32.143.6,1932,True,https://images.metmuseum.org/CRDImages/an/original/DP375421.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375421.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-346-001-JPG Original 300dpi.jpg'],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,H. 92 1/4 x W. 95 1/2 x D. 4 1/4 in. (234.3 x 242.6 x 10.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.8, 'Height': 234.32, 'Width': 242.57}}]","Gift of John D. Rockefeller Jr., 1932",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322613,"[{'term': 'Bow and Arrow', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q19827042'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,401
618,322491,False,17.190.2082,1917,True,https://images.metmuseum.org/CRDImages/an/original/DP355706.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP355706.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,90 1/4 x 54 1/2 x 4 1/2 in. (229.2 x 138.4 x 11.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.4, 'Height': 229.24, 'Width': 138.43}}]","Gift of J. Pierpont Morgan, 1917",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-10-08T04:48:24.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322491,"[{'term': 'Trees', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132410', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10884'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,401
619,329067,False,47.49,1947,True,https://images.metmuseum.org/CRDImages/an/original/DP375097.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375097.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP375092.jpg'],,Ancient Near Eastern Art,Foundation figure,Foundation figure of Ur-Namma holding a basket,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2112–2095 B.C.,-2112,-2095,Copper alloy,10 3/4 × 3 9/16 × 2 3/16 in. (27.3 × 9.1 × 5.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 5.6, 'Height': 27.3, 'Width': 9.1}}]","Gift of Mrs. William H. Moore, 1947",,,,,,Mesopotamia,,,,,,,,,2021-04-13T04:41:14.193Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/329067,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
620,324911,False,59.41.82,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP360678.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP360678.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-153.jpg'],,Ancient Near Eastern Art,Brick,Inscribed brick: dedicatory inscription of Adad-shuma-usur,Kassite,Kassite,,,,,,,,,,,,,,,,ca. 1216–1187 B.C.,-1216,-1187,Ceramic,"Brick: 13.4 × 10.9 × 7 cm (5 1/4 × 4 5/16 × 2 3/4 in.)
Inscription: 10.6 × 8.6 cm (4 3/16 × 3 3/8 in.)","[{'elementName': 'Overall', 'elementDescription': 'Inscription', 'elementMeasurements': {'Height': 10.6, 'Width': 8.6}}, {'elementName': 'Overall', 'elementDescription': 'Brick', 'elementMeasurements': {'Depth': 7, 'Height': 13.4, 'Width': 10.9}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324911,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,
621,544696,False,24.2.12,1924,True,https://images.metmuseum.org/CRDImages/eg/original/24.2.12_EGDP021809.jpg,https://images.metmuseum.org/CRDImages/eg/web-large/24.2.12_EGDP021809.jpg,"['https://images.metmuseum.org/CRDImages/eg/original/24.2.12_EGDP021811.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/24.2.12_EGDP021812.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/24.2.12_EGDP021810.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/DP-211-144.jpg', 'https://images.metmuseum.org/CRDImages/eg/original/DP-211-145.jpg']",,Egyptian Art,"Tablet, Amarna letter",Amarna letter: Royal Letter from Abi-milku of Tyre to the king of Egypt,,"New Kingdom, Amarna Period",Dynasty 18,reign of Akhenaten,,,,,,,,,,,,,,ca. 1353–1336 B.C.,-1353,-1353,Clay (unfired),"H. 7.7 × W. 5.2 cm, 99.234g (3 1/16 × 2 1/16 in., 3.5oz.)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.7, 'Weight': 0.09923448, 'Width': 5.2}}]","Rogers Fund, 1924",Probably from,,,,,Middle Egypt,Amarna (Akhetaten),,,,,,,,2021-04-04T04:57:29.037Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/544696,"[{'term': 'Correspondence', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026877', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1784733'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,
622,324913,False,59.41.84,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP-12499-008.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-12499-008.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP-12499-009.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-152.jpg']",,Ancient Near Eastern Art,Brick,Inscribed brick,Isin-Larsa,Isin-Larsa,,,,,,,,,,,,,,,,ca. 1895–1874 B.C.,-1895,-1874,Ceramic,"Brick: 19.3 × 30.8 × 7.6 cm (7 5/8 × 12 1/8 × 3 in.)
Inscription: 13 × 10.4 cm (5 1/8 × 4 1/8 in.)","[{'elementName': 'Overall', 'elementDescription': 'Inscription', 'elementMeasurements': {'Height': 13, 'Width': 10.4}}, {'elementName': 'Overall', 'elementDescription': 'Brick', 'elementMeasurements': {'Depth': 7.6, 'Height': 19.3, 'Width': 30.8}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324913,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,
623,327258,False,1986.311.55,1986,True,https://images.metmuseum.org/CRDImages/an/original/ss1986_311_55.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ss1986_311_55.jpg,[],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal with demon,Elamite,Neo-Elamite,,,,,,,,,,,,,,,,ca. 7th–6th century B.C.,-700,-500,Calcite,0.91 in. (2.31 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 2.31}}]","Gift of Martin and Sarah Cherkasky, 1986",,,,,,Southwestern Iran,,,,,,,,,2021-09-11T04:36:01.277Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327258,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Demons', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379730', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q177413'}]",,False,
624,652168,False,1977.683.76,1977,True,https://images.metmuseum.org/CRDImages/ph/original/DP203048.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP203048.jpg,['https://images.metmuseum.org/CRDImages/ph/original/DP203049.jpg'],"[{'constituentID': 55131, 'role': 'Artist', 'name': 'Luigi Pesce', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500034351', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q48599724', 'gender': ''}]",Photographs,Photograph,"(18) [Inscription, Old Persian in Cuneiform]",,,,,,Artist,,Luigi Pesce,"Italian, 1818–1891",,"Pesce, Luigi",Italian,1818,1891,,https://www.wikidata.org/wiki/Q48599724,http://vocab.getty.edu/page/ulan/500034351,1840s–60s,1840,1869,Albumen silver print,,,"Gift of Charles K. and Irma B. Wilkinson, 1977",,,,,,,,,,,,Photographs,,,2021-09-17T04:35:35.247Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/652168,"[{'term': 'Architecture', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300263552', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q12271'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
625,322614,False,32.143.7,1932,True,https://images.metmuseum.org/CRDImages/an/original/DP375422.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP375422.jpg,[],,Ancient Near Eastern Art,Relief,Relief panel,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 883–859 B.C.,-883,-859,Gypsum alabaster,93 x 70 x 4 1/4 in. (236.2 x 177.8 x 10.8 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.8, 'Height': 236.22, 'Width': 177.80035}}]","Gift of John D. Rockefeller Jr., 1932",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/322614,,,True,401
626,327405,False,1989.281.16,1989,True,https://images.metmuseum.org/CRDImages/an/original/DP109165.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP109165.jpg,[],,Ancient Near Eastern Art,Ingot,Ingot with Hittite hieroglyphs,Hittite,Hittite Empire,,,,,,,,,,,,,,,,ca. 14th–13th century B.C.,-1400,-1200,Silver,3.07 x 3.54 in. (7.8 x 8.99 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.99, 'Width': 7.8}}]","Gift of Norbert Schimmel Trust, 1989",,,,,,Central Anatolia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327405,,,True,406
627,324916,False,59.41.87,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP-15115-032.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP-15115-032.jpg,['https://images.metmuseum.org/CRDImages/an/original/DP-211-151.jpg'],,Ancient Near Eastern Art,Brick,Inscribed brick,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2094–2047 B.C.,-2094,-2047,"Ceramic, glaze","Brick: 32.3 × 31.7 × 7.6 cm (12 11/16 × 12 1/2 × 3 in.)
Inscription: 17 × 10.2 cm (6 11/16 × 4 in.)","[{'elementName': 'Overall', 'elementDescription': 'Inscription', 'elementMeasurements': {'Height': 17, 'Width': 10.2}}, {'elementName': 'Overall', 'elementDescription': 'Brick', 'elementMeasurements': {'Depth': 7.6, 'Height': 32.3, 'Width': 31.7}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324916,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
628,321933,False,86.11.309,1886,True,https://images.metmuseum.org/CRDImages/an/original/DP265595.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP265595.jpg,"['https://images.metmuseum.org/CRDImages/an/original/DP265596.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP263625.jpg']",,Ancient Near Eastern Art,Kudurru,Fragment of inscribed prism (kudurru),Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 7th–6th century B.C.,-700,-500,Clay,3 1/8 in. × 4 in. × 1 1/8 in. (7.9 × 10.1 × 2.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.9, 'Height': 7.9, 'Width': 10.1}}]","Purchase, 1886",,,,,,Mesopotamia,Babylon (?),,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321933,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,False,
629,323752,False,41.160.184,1941,True,https://images.metmuseum.org/CRDImages/an/original/ME41_160_184.jpg,https://images.metmuseum.org/CRDImages/an/web-large/ME41_160_184.jpg,[],,Ancient Near Eastern Art,Cuneiform inscription,Ur-Namma cadastre,Neo-Sumerian,Ur III,,,,,,,,,,,,,,,,ca. 2112–2095 B.C.,-2112,-2095,Diorite,7 in. (17.78 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 17.78}}]","Bequest of W. Gedney Beatty, 1941",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/323752,,,False,
630,321504,False,74.51.4426,1874,True,https://images.metmuseum.org/CRDImages/an/original/hb74_51_4426.jpg,https://images.metmuseum.org/CRDImages/an/web-large/hb74_51_4426.jpg,[],,Ancient Near Eastern Art,Weight,Inscribed weight,Babylonian,Neo-Babylonian,,,,,,,,,,,,,,,,ca. 9th–8th century B.C.,-900,-700,Feldspar,"1 1/8 × 4 5/16 × 1 1/8 in., 0.4 lb. (2.8 × 10.9 × 2.8 cm, 0.2 kg)","[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 2.8, 'Height': 2.8, 'Weight': 0.16, 'Width': 10.9}}]","The Cesnola Collection, Purchased by subscription, 1874–76",,,,,,Cyprus or Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/321504,"[{'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Weights and Measures', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300386648', 'Wikidata_URL': None}]",,False,406
631,327211,False,1985.357.29,1985,True,https://images.metmuseum.org/CRDImages/an/original/DP364275.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP364275.jpg,['https://images.metmuseum.org/CRDImages/an/original/ss1985_357_29.jpg'],,Ancient Near Eastern Art,Cylinder seal,Cylinder seal,Kassite,Kassite,,,,,,,,,,,,,,,,ca. 16th–12th century B.C.,-1600,-1100,Milky chalcedony,1.35 in. (3.43 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 3.43}}]","Gift of The Right Reverend Paul Moore Jr., 1985",,,,,,Mesopotamia,,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/327211,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}]",,True,
632,329079,True,58.29,1958,True,https://images.metmuseum.org/CRDImages/an/original/DT849.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DT849.jpg,"['https://images.metmuseum.org/CRDImages/an/original/an58.29.AV1.jpg', 'https://images.metmuseum.org/CRDImages/an/original/an58.29.AV2.jpg', 'https://images.metmuseum.org/CRDImages/an/original/an58.29.AV3.jpg']",,Ancient Near Eastern Art,Relief,Stele of Ushumgal and Shara-igizi-Abzu,Sumerian,Early Dynastic I,,,,,,,,,,,,,,,,2900–2700 B.C.,-2900,-2700,Gypsum alabaster,H. 22.4 x W. 14.7 x D. 9.5 cm (8 7/8 x 5 3/4 x 3 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 9.5, 'Height': 22.4, 'Width': 14.7}}]","Funds from various donors, 1958",,,,,,Mesopotamia,probably from Umma (modern Jokha),,,,,,,,2021-08-26T04:39:36.823Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/329079,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}, {'term': 'Cuneiform', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028711', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q401'}, {'term': 'Documents', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300026030', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q49848'}]",https://www.wikidata.org/wiki/Q29384570,False,403
633,324841,False,59.41.11,1959,True,https://images.metmuseum.org/CRDImages/an/original/DP222623.jpg,https://images.metmuseum.org/CRDImages/an/web-large/DP222623.jpg,[],,Ancient Near Eastern Art,Bowl,Votive bowl,Sumerian,Early Dynastic III,,,,,,,,,,,,,,,,ca. 2600–2350 B.C.,-2600,-2350,Calcite,H. 2 13/16 in. (7.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 14.5, 'Height': 7.11, 'Width': 14.5}}]","Rogers Fund, 1959",,,,,,Mesopotamia,Nippur,,,,,,,,2020-09-25T04:35:54.317Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324841,,,False,406
634,324617,False,57.27.23,1957,True,https://images.metmuseum.org/CRDImages/an/original/vsde16.jpg,https://images.metmuseum.org/CRDImages/an/web-large/vsde16.jpg,"['https://images.metmuseum.org/CRDImages/an/original/VS57_27_23B.jpg', 'https://images.metmuseum.org/CRDImages/an/original/VS57_27_23A.jpg', 'https://images.metmuseum.org/CRDImages/an/original/DP-211-390.jpg']",,Ancient Near Eastern Art,Cuneiform tablet,Triangular label impressed with stamp seal: for grain loan,Assyrian,Neo-Assyrian,,,,,,,,,,,,,,,,ca. 7th century B.C.,-700,-600,Clay,5.1 x 3.5 x 1.9 cm (2 x 1 3/8 x 3/4 in.),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 1.9, 'Height': 5.1, 'Width': 3.5}}]","Rogers Fund, 1957",,,,,,Mesopotamia,Nimrud (ancient Kalhu),,,,,,,,2021-04-27T04:42:00.93Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/324617,"[{'term': 'Faces', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300251798', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q37017'}]",,False,
